ID,Place_Name,type,City,Budget_Level,Age_Group,Trip_Type,Description,Latitude,Longitude,Coordinate_Source,Geocode_Status,Estimated_Cost_ILS,Place_Name_AR,Description_AR,Description_EN,Image_URL
206,St. Katherina Monastery,Religious,Jerusalem,Medium,All,Religious,St. Katherina Monastery (Jerusalem) is a small Greek Orthodox monastic site.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,40,دير القديسة كاترينا,دير القديسة كاترينا (القدس) موقع ديري أرثوذكسي يوناني صغير.,St. Katherina Monastery (Jerusalem) is a small Greek Orthodox monastic site.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyn9ny8K4fInr9DtZJa69-Vb-29GmlvhpSbkwXU6RTyHjUdwKrZK-1_hsz&s=10
207,St. Thekla Monastery,Religious,Jerusalem,Medium,All,Religious,St. Thekla Monastery is a small Greek Orthodox monastic site associated with the early Christian saint Thecla.,31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,25,دير القديسة تقلا,دير القديسة تقلا موقع ديري أرثوذكسي يوناني صغير مرتبط بالقديسة المسيحية المبكرة تقلا.,St. Thekla Monastery is a small Greek Orthodox monastic site associated with the early Christian saint Thecla.,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/%D8%AF%D9%8A%D8%B1_%D9%85%D8%A7%D8%B1_%D8%AA%D9%82%D9%84%D8%A7_%281%29.jpg/960px-%D8%AF%D9%8A%D8%B1_%D9%85%D8%A7%D8%B1_%D8%AA%D9%82%D9%84%D8%A7_%281%29.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=thumbnail
208,St. Simeon Monastery,Religious,Jerusalem,Medium,All,Religious,"St. Simeon Monastery, in Jerusalem's Katamon neighborhood, is a Greek Orthodox monastery associated with the biblical figure Simeon.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,50,دير القديس سمعان,دير القديس سمعان، في حي القطمون بالقدس، دير أرثوذكسي يوناني مرتبط بالشخصية التوراتية سمعان.,"St. Simeon Monastery, in Jerusalem's Katamon neighborhood, is a Greek Orthodox monastery associated with the biblical figure Simeon.",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/%D8%A8%D8%A6%D8%B1_%D8%A7%D9%84%D8%A7%D9%82%D9%88%D8%A7%D8%B3_%D9%81%D9%8A_%D8%AF%D9%8A%D8%B1%D8%B3%D9%85%D8%B9%D8%A7%D9%86.jpg/250px-%D8%A8%D8%A6%D8%B1_%D8%A7%D9%84%D8%A7%D9%82%D9%88%D8%A7%D8%B3_%D9%81%D9%8A_%D8%AF%D9%8A%D8%B1%D8%B3%D9%85%D8%B9%D8%A7%D9%86.jpg?utm_source=ar.wikipedia.org&utm_campaign=parser&utm_content=thumbnail
210,Mary's Spring,Nature & Trails,Jerusalem,Low,Youth,Adventure,"Mary's Spring, in the Ein Karem neighborhood, is traditionally associated with the biblical Visitation of Mary to her cousin Elizabeth.",31.780426,35.239656,OpenStreetMap Photon,Matched,10,عين العذراء مريم,عين العذراء مريم، في حي عين كارم، ترتبط تقليدياً بزيارة مريم التوراتية لابنة عمها أليصابات.,"Mary's Spring, in the Ein Karem neighborhood, is traditionally associated with the biblical Visitation of Mary to her cousin Elizabeth.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT8s7997xU4o0tHa2a0KIJ_wuAiVcW3DEMkB7FkmzBLBV46U89AhZorfMJn&s=10
211,Cathedral os St. Jacob Brother of God,Religious,Jerusalem,Low,All,Religious,"The Cathedral of St. James, Brother of God, is a small chapel or cathedral site associated with the tradition of James in the Jerusalem Christian community.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,كاتدرائية القديس يعقوب أخو الرب,كاتدرائية القديس يعقوب أخو الرب كنيسة صغيرة أو موقع كاتدرائي مرتبط بتقليد يعقوب في الجالية المسيحية بالقدس.,"The Cathedral of St. James, Brother of God, is a small chapel or cathedral site associated with the tradition of James in the Jerusalem Christian community.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwWXfvJSkCSaW5_3G1qS4NaAbzZKRyMYL8zXvr2WHfZQ&s
212,Old City Wall - Jaffa Gate to Damascus Gate,Historic Old City,Jerusalem,Low,All,Cultural,"This stretch of Jerusalem's Old City wall runs from Jaffa Gate to Damascus Gate, part of the 16th-century Ottoman fortifications built under Suleiman the Magnificent, walkable via the Ramparts Walk.",31.695506,35.187508,OpenStreetMap Photon (city centroid fallback),City-level,0,سور البلدة القديمة - من باب الخليل إلى باب العامود,يمتد هذا الجزء من سور البلدة القديمة بالقدس من باب الخليل إلى باب العامود، وهو جزء من التحصينات العثمانية من القرن السادس عشر التي بُنيت في عهد سليمان القانوني، ويمكن السير عليه عبر مسار الأسوار.,"This stretch of Jerusalem's Old City wall runs from Jaffa Gate to Damascus Gate, part of the 16th-century Ottoman fortifications built under Suleiman the Magnificent, walkable via the Ramparts Walk.",https://www.maan-ctr.org/magazine/files/image/photos/issue98/maintopics/2/7.jpg
213,Hisham's Palace,Historic Old City,Jericho,Medium,All,Cultural,"The Umayyad palace complex is famous for its monumental ruins, bathhouse, and detailed mosaic floors.",31.881918,35.460434,OpenStreetMap Photon,Matched,55,قصر هشام,يشتهر المجمع القصري الأموي بآثاره الضخمة وحمامه وأرضياته الفسيفسائية المفصّلة.,"The Umayyad palace complex is famous for its monumental ruins, bathhouse, and detailed mosaic floors.",https://pbs.twimg.com/media/EH3JqLbWwAInGZQ.jpg
214,Wadi al-Quff Nature Reserve,Nature & Trails,Hebron,Low,Youth,Adventure,"A wooded nature area west of Hebron offering walking routes, shaded valleys, and a change from the dense urban old city.",31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,محمية وادي القف الطبيعية,منطقة طبيعية حرجية غرب الخليل توفر مسارات مشي وأودية مظللة، وتغيّراً عن أجواء البلدة القديمة الكثيفة.,"A wooded nature area west of Hebron offering walking routes, shaded valleys, and a change from the dense urban old city.",https://www.palestineremembered.com/GeoPoints/Bayt_Kahil_871/Picture129890.webp
215,Wadi Qelt Reserve Trail,Nature & Trails,Jericho,Medium,Youth,Adventure,"A marked trail through a dramatic desert valley with springs, cliffs, and historic paths.",31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,25,مسار محمية وادي القلط,مسار محدد عبر واد صحراوي مثير يضم ينابيع ومنحدرات ودروباً تاريخية.,"A marked trail through a dramatic desert valley with springs, cliffs, and historic paths.",https://ultrapal.ultrasawt.com/sites/ultrapal.ultrasawt.com/files/inline-images/WhatsApp%20Image%202022-05-08%20at%201.53.56%20PM.jpeg
216,Mar Saba Trail,Nature & Trails,Bethlehem,Medium,Youth,Adventure,A rugged hiking route through the Kidron Valley with views of the cliffside monastery and surrounding desert hills.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,40,مسار مار سابا,مسار جبلي وعر عبر وادي قدرون بإطلالات على الدير المطل على الجرف والتلال الصحراوية المحيطة.,A rugged hiking route through the Kidron Valley with views of the cliffside monastery and surrounding desert hills.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWq0cfucjzS6rTkDFY4Mxl8ZuGc_0cb1Igxvaxa0CYjdiBsg4WtqDqFlw&s=10
217,Wadi al-Makhrour-Battir Trail,Nature & Trails,Bethlehem,Low,Youth,Adventure,"A rural trail through terraced landscapes, olive groves, and traditional agricultural scenery near Battir.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,20,مسار وادي المخرور - بتير,مسار ريفي عبر مناظر مدرجات زراعية وبساتين زيتون ومناظر طبيعية تقليدية قرب بتير.,"A rural trail through terraced landscapes, olive groves, and traditional agricultural scenery near Battir.",https://mahmiyat.ps/cached_uploads/resize/640/480/2021/02/28/d749a6f4b0edd3aeaae5ddc44e8bd9c2-1614516175.jpg.webp
218,Ein Samiya-Al-Auja Reserve Trail,Nature & Trails,Jericho,Low,Youth,Adventure,A long-distance nature route linking spring-fed landscapes and open valleys in the Jordan Valley region.,31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,15,مسار محمية عين سامية - العوجا,مسار طبيعي طويل يربط مناظر مغذاة بالينابيع وأودية مفتوحة في منطقة غور الأردن.,A long-distance nature route linking spring-fed landscapes and open valleys in the Jordan Valley region.,https://www.mahmiyat.ps/cached_uploads/resize/1700/1550/2021/12/21/dscn2039-result-jpg-1640082939.jpg.webp
219,Wadi Qana Reserve Trail,Nature & Trails,Ramallah,Low,Youth,Adventure,"A scenic valley trail with springs, rocky slopes, and cultivated terraces suited to hiking and landscape photography.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,0,مسار محمية وادي قانا,مسار وادٍ خلاب يضم ينابيع ومنحدرات صخرية ومصاطب مزروعة، مناسب للمشي وتصوير المناظر الطبيعية.,"A scenic valley trail with springs, rocky slopes, and cultivated terraces suited to hiking and landscape photography.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbs0Yb5N73soMtU0gx6pPSMlcJlvfVgNjakfoq8G_jqQEW23jplZeLl5L9&s=10
220,Beitillu Wadi Jannata Reserve Trail,Nature & Trails,Ramallah,Low,Youth,Adventure,A rural reserve trail through valleys and olive landscapes northwest of Ramallah.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,20,مسار محمية وادي جنّاتة - بيتللو,مسار محمية ريفي عبر أودية ومناظر زيتون شمال غرب رام الله.,A rural reserve trail through valleys and olive landscapes northwest of Ramallah.,https://www.mahmiyat.ps/cached_uploads/resize/1700/1550/2022/01/17/dscn6345-result-jpg-1642405681.jpg.webp
221,Wadi Zarqa Elwi Reserve Trail,Nature & Trails,Ramallah,Low,Youth,Adventure,A countryside hiking route through a valley landscape with seasonal vegetation and panoramic hill views.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,10,مسار محمية وادي زرقاء العلوي,مسار مشي ريفي عبر منظر وادٍ بنباتات موسمية وإطلالات جبلية بانورامية.,A countryside hiking route through a valley landscape with seasonal vegetation and panoramic hill views.,https://www.mahmiyat.ps/cached_uploads/resize/1700/1550/2021/12/20/img-0349-result-jpg-1640000976.jpg.webp
222,Wadi El-Leymoun-Aboud Trail,Nature & Trails,Ramallah,Low,Youth,Adventure,A trail connecting citrus-growing rural landscapes and historic village surroundings near Aboud.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,5,مسار وادي الليمون - عبود,مسار يربط مناظر ريفية لزراعة الحمضيات بمحيط قرية عبود التاريخية.,A trail connecting citrus-growing rural landscapes and historic village surroundings near Aboud.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTi-E9wvCrH0JphAzfXUtpUi5eTuIXbPkp1VcfLdQu7ENsH5pTSqlVEsPhp&s=10
223,Wadi al-Jamal Nature Area,Nature & Trails,Bethlehem,Low,Youth,Adventure,"An open valley landscape near Bethlehem suitable for guided walks, views, and outdoor nature activities.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,15,منطقة وادي الجمل الطبيعية,منطقة وادٍ مفتوح قرب بيت لحم مناسبة للمشي المُرشد والإطلالات والأنشطة الطبيعية الخارجية.,"An open valley landscape near Bethlehem suitable for guided walks, views, and outdoor nature activities.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjPBvTy8E1WJYng5-Ck0FVKXZXn6BsKHWnN9snN0kFLsNpVnxggucxiRw&s=10
224,Artas Valley Gardens,Nature & Trails,Bethlehem,Low,Family,Relaxing,A fertile spring-fed valley with gardens and agricultural terraces that is well suited to a calm family outing.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,5,حدائق وادي عرطاس,واد خصب مغذى بالينابيع يضم حدائق ومصاطب زراعية، ومناسب لنزهة عائلية هادئة.,A fertile spring-fed valley with gardens and agricultural terraces that is well suited to a calm family outing.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9glJiT8EIPWMRL3RWzbJaRR2osFeaHDBtlqOPRdPf0sA_7QetARtTwwA&s=10
225,Al-Auja Nature Reserve,Nature & Trails,Jericho,Low,Family,Relaxing,"A spring-fed oasis north of Jericho with palms, open landscapes, and rural walking opportunities.",31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,5,محمية العوجا الطبيعية,واحة مغذاة بالينابيع شمال أريحا تضم أشجار نخيل ومناظر مفتوحة وفرص مشي ريفية.,"A spring-fed oasis north of Jericho with palms, open landscapes, and rural walking opportunities.",https://assets.nn.najah.edu/CACHE/images/uploads/weblog/2024/07/24/%D8%A3%D9%84%D8%B9%D9%88%D8%AC%D8%A7-780x470/a2e00d84b0cec4087e2909b90e3eada3.jpg
226,Ein Feshkha Springs,Nature & Trails,Jericho,Medium,All,Relaxing,"Wetland springs near the Dead Sea known for warm lowland scenery, water sources, and wildlife habitat.",31.859361,35.459795,OpenStreetMap Photon (city centroid fallback),City-level,20,ينابيع عين فشخة,ينابيع أراضٍ رطبة قرب البحر الميت تشتهر بمناظرها الدافئة المنخفضة ومصادر مياهها وموطنها البري.,"Wetland springs near the Dead Sea known for warm lowland scenery, water sources, and wildlife habitat.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhxsSf6qov-ZaA3CbOeAHO0snCykSl-gTQTrNw6-LOyQfS2quJE8fMk9VR&s=10
